state_name,district_name,market_center_name,Variety,group_name,Arrival,MIN,MAX,MODAL,date_arrival
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,550,425,25-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,450,23-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,600,400,21-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,20-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,600,500,19-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,350,500,400,18-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,600,500,16-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,400,600,500,15-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,350,500,400,13-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,600,400,12-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,600,400,11-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,350,600,500,07-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,700,500,06-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,05-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,04-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,02-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,01-Apr-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,31-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,400,400,29-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,600,500,28-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,600,500,26-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,200,500,400,25-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,24-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,700,500,23-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,550,400,22-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,21-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,17-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,16-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,15-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,14-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,200,400,300,12-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,09-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,550,400,08-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,600,400,07-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,500,400,05-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,03-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,600,400,01-Mar-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,28-Feb-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,400,500,500,26-Feb-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,700,500,25-Feb-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,450,23-Feb-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,22-Feb-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,03-Feb-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,500,400,07-Jan-18
Maharashtra,Sholapur,Akluj,Other,Fruits,1,300,550,400,04-Jan-18
Maharashtra,Sholapur,Akluj,Other,Fruits,2,300,500,400,01-Jan-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,33,200,800,500,27-Mar-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,15,300,800,500,24-Mar-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,14,300,900,700,22-Mar-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,13,300,900,600,21-Mar-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,16,300,900,600,20-Mar-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,7,300,800,500,09-Mar-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,18,500,1000,900,07-Mar-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,2,500,1000,900,06-Mar-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,10,300,800,500,05-Mar-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,6,300,800,500,03-Mar-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,7,300,800,500,01-Mar-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,3,300,900,600,28-Feb-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,7,300,900,600,24-Feb-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,8,300,1000,600,22-Feb-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,12,300,1000,600,21-Feb-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,2,300,700,500,13-Feb-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,2,300,700,500,12-Feb-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,2,300,800,500,09-Feb-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,3,400,1000,600,08-Feb-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,2,200,800,400,03-Feb-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,2,200,800,400,01-Feb-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,6,200,800,400,30-Jan-18
Maharashtra,Chandrapur,Chandrapur,Other,Fruits,9,300,1000,600,05-Jan-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,150,800,1000,900,31-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,198,800,1000,900,29-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,284,700,900,800,28-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,370,600,800,700,27-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,307,700,900,800,26-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,397,600,800,700,25-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,203,700,900,800,24-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,500,500,700,600,22-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,32,600,800,700,21-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,317,700,900,800,20-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,339,600,800,700,19-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,465,500,700,600,18-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,150,600,800,700,17-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,410,500,700,600,15-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,405,600,800,700,14-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,297,700,900,800,13-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,430,700,1100,900,12-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,553,600,1000,800,11-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,328,600,1000,800,10-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,231,700,1100,900,08-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,221,800,1200,1000,07-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,240,700,1100,900,06-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,336,600,1000,800,05-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,489,600,1000,800,04-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,251,700,1100,900,03-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,466,600,1000,800,01-Dec-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,132,700,1200,900,30-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,187,800,1200,1000,29-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,409,600,1200,800,26-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,376,400,1400,800,24-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,287,500,1500,900,23-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,68,600,1600,1000,22-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,259,700,1400,900,20-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,93,800,1500,1000,19-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,171,1300,2300,1900,17-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,190,1200,2200,1800,16-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,104,1400,2400,2000,15-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,109,1300,2300,1900,14-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,234,1200,2200,1800,13-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,39,1300,2300,1800,12-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,108,1200,2200,1800,10-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,137,1100,1900,1400,09-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,129,1200,2000,1500,08-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,114,1100,1700,1300,07-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,191,1000,1500,1200,06-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,10,1200,2200,1700,05-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,133,1000,2000,1500,03-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,215,800,1600,1200,02-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,158,1200,1600,1400,01-Nov-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,189,1300,1700,1500,31-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,256,1200,1600,1400,30-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,37,1700,2000,1800,29-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,217,1500,1800,1700,27-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,225,1700,2000,1900,26-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,113,1800,2200,2000,25-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,102,2000,2400,2200,24-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,131,1900,2300,2100,23-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,87,1900,2300,2100,22-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,199,1600,2000,1800,19-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,251,1500,1900,1700,18-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,129,1600,2000,1800,16-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,256,1800,2200,2000,13-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,265,1600,2000,1800,12-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,224,1500,1900,1700,11-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,138,1600,2000,1800,10-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,240,1400,1800,1600,09-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,45,1500,1900,1700,08-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,85,1400,1800,1600,06-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,188,1300,1700,1500,05-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,165,1400,1800,1600,04-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,166,1500,1900,1700,03-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,192,1400,1800,1600,02-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,65,700,1100,900,01-Oct-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,141,600,1000,800,29-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,170,600,1000,800,28-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,82,700,1100,900,27-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,107,600,1000,800,26-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,183,500,900,700,25-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,39,600,1000,800,24-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,126,400,800,600,22-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,96,600,1000,800,21-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,135,800,1000,900,20-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,142,700,900,800,19-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,111,600,1000,800,18-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,35,700,1100,900,17-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,94,600,1000,800,15-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,175,500,900,700,14-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,157,600,1000,800,13-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,102,700,1100,900,12-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,173,500,900,700,11-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,26,600,1000,800,10-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,173,500,900,700,08-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,99,600,1000,800,07-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,89,600,1000,800,06-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,88,600,1000,800,04-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,11,700,1100,900,03-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,54,600,1000,800,01-Sep-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,157,500,900,700,31-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,212,600,1000,800,30-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,3,500,900,700,27-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,303,400,800,600,25-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,86,400,1000,800,24-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,10,500,1200,900,23-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,1,400,1000,800,22-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,211,600,1400,1000,21-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,31,800,1600,1200,20-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,55,800,1600,1200,18-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,185,700,1500,1100,17-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,231,600,1400,1000,14-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,18,700,1500,1200,13-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,64,400,800,600,11-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,11,600,1000,800,10-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,170,500,900,700,08-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,289,400,800,600,07-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,108,400,800,600,04-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,101,600,1000,800,03-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,103,700,1100,900,02-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,176,600,1000,800,01-Aug-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,259,500,900,700,31-Jul-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,18,600,1000,800,30-Jul-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,146,400,800,600,28-Jul-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,51,600,1000,800,27-Jul-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,65,700,1100,900,26-Jul-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,178,700,1100,900,24-Jul-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,8,900,1300,1100,23-Jul-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,102,800,1200,1000,21-Jul-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,49,900,1300,1100,20-Jul-18
Maharashtra,Mumbai,Fruit Market,Other,Fruits,133,800,1200,1000,19-Jul-18
