state_name,district_name,market_center_name,Variety,group_name,Arrival,MIN,MAX,MODAL,date_arrival
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,2,400,600,500,21-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,400,800,600,20-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,400,800,600,19-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,400,600,500,18-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,400,600,500,16-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,400,800,600,15-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,300,500,400,12-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,400,700,550,11-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,300,500,400,09-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,400,600,500,08-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,400,600,500,05-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,300,700,550,04-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,400,600,500,02-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,400,600,500,01-May-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,2,400,700,550,30-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,600,800,700,29-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,600,800,700,28-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,500,700,600,27-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,500,1000,750,25-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,500,900,700,24-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,500,1000,750,23-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,500,1000,750,22-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,500,1000,750,21-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,800,1000,900,20-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,1000,1400,1200,18-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,800,1000,900,17-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1200,1000,16-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,1000,1500,1250,15-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,1000,1500,1250,14-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,14,800,1300,1000,13-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,800,1200,1000,11-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,800,1200,1000,10-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1000,900,09-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,1000,1500,1250,08-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1500,1150,07-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1500,1150,06-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1200,1000,04-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1500,1150,02-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1500,1150,01-Apr-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1200,1000,31-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1200,1000,30-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1500,1100,28-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,800,1200,1000,27-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1500,1150,26-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1500,1150,25-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,800,1200,1000,24-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,800,1200,1000,23-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,1000,1400,1200,21-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,1000,1500,1250,20-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,1000,1200,1100,18-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,500,1000,750,17-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,800,1000,900,16-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1000,900,14-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,4,800,1200,1000,13-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,1,800,1000,900,12-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1500,1150,11-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,1,800,1200,1000,10-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,3,800,1200,1000,09-Mar-22
Maharashtra,Ahmednagar,Shrirampur,Other,Fruits,2,800,1000,900,24-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,15,200,1500,1000,31-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,12,200,2000,1000,30-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,10,500,1500,1000,29-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,19,500,2500,1500,28-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,9,1000,4000,2000,24-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,14,1000,2000,1500,21-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,6,500,1500,1000,20-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,16,1000,3000,2000,19-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,300,1000,700,17-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,700,1300,1000,15-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,8,200,1000,600,14-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,5,1000,3000,1500,13-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,8,500,3000,1000,12-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,3,300,1500,800,10-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,4,500,1200,800,08-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,300,1100,500,02-Dec-22
Maharashtra,Sholapur,Solapur,Other,Fruits,4,200,500,300,28-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,3,1000,3000,2000,26-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,12,300,800,500,24-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,300,500,400,22-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,200,800,500,19-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,1000,2000,1500,18-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,200,300,200,14-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,1000,1500,1000,09-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,1000,1500,1000,08-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,700,2500,1200,07-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,1500,2600,2000,05-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,1800,2500,2000,04-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,300,500,400,01-Nov-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,1000,2000,1500,31-Oct-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,1000,2300,1500,29-Oct-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,700,2000,1250,28-Oct-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,1400,2500,1500,20-Oct-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,200,700,400,07-Oct-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,500,500,500,23-Sep-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,150,500,300,20-Sep-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,300,2200,500,13-Sep-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,300,4000,3500,08-Sep-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,300,500,400,30-Aug-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,300,500,400,29-Aug-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,300,500,400,27-Aug-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,500,900,700,23-Aug-22
Maharashtra,Sholapur,Solapur,Other,Fruits,8,500,1000,700,22-Aug-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,400,700,500,20-Aug-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,300,600,400,19-Aug-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,300,300,300,17-Aug-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,300,1400,500,13-Aug-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,300,500,400,11-Aug-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,500,500,500,08-Aug-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,200,400,300,06-Aug-22
Maharashtra,Sholapur,Solapur,Other,Fruits,5,200,500,300,27-Jul-22
Maharashtra,Sholapur,Solapur,Other,Fruits,3,400,600,500,25-Jul-22
Maharashtra,Sholapur,Solapur,Other,Fruits,12,400,600,500,23-Jul-22
Maharashtra,Sholapur,Solapur,Other,Fruits,7,300,500,400,22-Jul-22
Maharashtra,Sholapur,Solapur,Other,Fruits,3,200,1000,500,20-Jul-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,500,500,500,18-Jul-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,300,500,400,16-Jul-22
Maharashtra,Sholapur,Solapur,Other,Fruits,3,300,500,400,13-Jul-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,200,200,200,06-Jul-22
Maharashtra,Sholapur,Solapur,Other,Fruits,5,150,600,350,05-Jul-22
Maharashtra,Sholapur,Solapur,Other,Fruits,3,300,750,500,01-Jul-22
Maharashtra,Sholapur,Solapur,Other,Fruits,10,300,500,400,30-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,5,250,500,400,29-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,1,200,600,350,28-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,14,400,700,500,27-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,6,400,700,500,25-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,3,3000,7500,5000,23-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,3,250,700,500,22-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,11,300,750,500,20-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,15,500,700,600,18-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,5,500,800,600,17-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,12,400,800,600,15-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,9,400,900,700,14-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,9,600,1000,800,13-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,220,300,500,400,11-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,15,500,800,600,10-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,10,500,1250,900,08-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,7,500,1000,700,07-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,10,300,800,600,04-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,8,300,1300,800,02-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,12,300,1500,800,01-Jun-22
Maharashtra,Sholapur,Solapur,Other,Fruits,8,300,1000,500,31-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,20,500,1500,900,28-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,14,400,1000,700,27-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,23,300,800,500,26-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,14,300,500,400,25-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,10,250,500,300,24-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,10,400,900,700,23-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,250,500,300,20-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,16,200,500,300,19-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,21,300,1500,1000,18-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,24,1000,1500,1100,17-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,39,1000,1600,1100,14-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,42,1000,2100,1300,11-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,37,1000,2000,1200,10-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,51,1000,1900,1200,09-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,38,900,1400,1000,06-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,21,800,1500,1200,05-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,19,1250,2000,1600,02-May-22
Maharashtra,Sholapur,Solapur,Other,Fruits,76,1000,2250,1200,30-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,67,1000,2000,1400,29-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,49,1000,2500,1600,28-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,70,1000,2500,1300,27-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,34,800,2000,1200,26-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,54,1000,2750,2000,25-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,54,1000,3000,2000,23-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,15,1200,2300,1600,22-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,67,1000,3500,2000,21-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,65,1000,3000,1800,20-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,49,1000,2500,1800,19-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,67,1000,4000,2000,18-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,48,1800,4000,2500,16-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,41,1500,3000,2100,15-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,25,1000,3500,2000,13-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,28,1000,3000,2000,12-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,43,1000,2500,1800,11-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,39,1000,3500,2200,09-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,60,1500,3000,2000,08-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,46,1000,3750,2000,07-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,50,1500,4000,2300,06-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,51,1500,4000,2500,05-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,22,1000,3500,2500,04-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,21,1000,2500,1900,01-Apr-22
Maharashtra,Sholapur,Solapur,Other,Fruits,9,500,2250,1650,31-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,28,1000,2200,1600,30-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,10,1000,2000,1500,29-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,26,1000,3000,2000,28-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,20,1000,3000,2000,26-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,23,1000,2500,1800,25-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,15,1000,2000,1500,24-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,42,1500,2500,2000,23-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,51,1500,2500,2000,21-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,45,1800,2500,2000,19-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,38,1000,2500,1600,17-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,46,1000,2400,1500,16-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,24,1000,32500,2000,15-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,17,1000,2500,2000,14-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,14,900,1500,1000,12-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,20,1000,2000,1400,11-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,800,2500,1700,10-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,19,800,2300,1600,09-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,13,1000,2500,2000,08-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,26,1000,3000,1900,07-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,13,1000,3000,1800,05-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,7,800,1500,1200,04-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,22,1000,3000,1700,03-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,15,1000,3000,1800,02-Mar-22
Maharashtra,Sholapur,Solapur,Other,Fruits,37,1000,3000,2000,28-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,22,800,3500,2000,26-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,7,800,3000,2000,25-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,14,800,3000,1800,24-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,5,1000,3000,1500,23-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,6,1000,2500,1400,22-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,15,1000,1500,1200,21-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,3,700,1500,1000,18-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,7,1000,3000,1800,17-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,800,2800,1800,16-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,3,1000,2250,1700,15-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,4,1000,3000,1500,14-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,5,1000,2000,1200,12-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,7,500,2000,1000,11-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,3,600,1500,1100,10-Feb-22
Maharashtra,Sholapur,Solapur,Other,Fruits,2,1000,2250,1400,09-Feb-22
